,time,posEst_J_0,posEst_J_1,posEst_J_2,velEst_J_0,velEst_J_1,velEst_J_2,angRateEst_LI_L_0,angRateEst_LI_L_1,angRateEst_LI_L_2
9517,4758.5,5422239.794089955,4170481.046192436,558173.6386320695,-4734.477454927621,5883.7511434101925,1166.6669609312685,0.0,-0.0011012624103545706,0.0
9518,4759.0,5419870.884534139,4173421.635678533,558756.7999449704,-4737.818641940762,5881.178354768541,1166.322504205749,0.0,-0.00110126343698456,0.0
9519,4759.5,5417500.30508893,4176360.9378438364,559339.7888470693,-4741.158420364272,5878.60371343122,1165.9776826335956,0.0,-0.0011012644636389627,0.0
9520,4760.0,5415128.056459167,4179298.951762373,559922.6051559908,-4744.496789107382,5876.027220147107,1165.6324963114514,0.0,-0.001101265490317771,0.0
9521,4760.5,5412754.139350236,4182235.676508544,560505.2486894085,-4747.833747079712,5873.448875665726,1165.2869453360836,0.0,-0.0011012665170209777,0.0
9522,4761.0,5410378.554468068,4185171.1111571253,561087.7192650442,-4751.169293191276,5870.868680737244,1164.9410298043836,0.0,-0.001101267543748578,0.0
9523,4761.5,5408001.302519138,4188105.254783269,561670.0167006683,-4754.503426352477,5868.286636112477,1164.5947498133664,0.0,-0.0011012685705005616,0.0
9524,4762.0,5405622.3842104655,4191038.1064625024,562252.1408140995,-4757.836145474111,5865.702742542883,1164.2481054601717,0.0,-0.0011012695972769247,0.0
9525,4762.5,5403241.800249616,4193969.665270729,562834.0914232053,-4761.167449467368,5863.117000780567,1163.9010968420625,0.0,-0.0011012706240776586,0.0
9526,4763.0,5400859.5513446955,4196899.930284229,563415.8683459022,-4764.49733724383,5860.529411578276,1163.5537240564265,0.0,-0.0011012716509027575,0.0
9527,4763.5,5398475.6382043585,4199828.900579659,563997.4714001549,-4767.825807715472,5857.939975689405,1163.2059872007746,0.0,-0.0011012726777522126,0.0
9528,4764.0,5396090.061537801,4202756.575234053,564578.9004039773,-4771.1528597946635,5855.348693867992,1162.8578863727423,0.0,-0.001101273704626017,0.0
9529,4764.5,5393702.822054762,4205682.953324821,565160.155175432,-4774.478492394167,5852.755566868716,1162.5094216700886,0.0,-0.0011012747315241656,0.0
9530,4765.0,5391313.920465526,4208608.033929751,565741.2355326307,-4777.802704427141,5850.160595446906,1162.1605931906968,0.0,-0.0011012757584466502,0.0
9531,4765.5,5388923.357480919,4211531.816127012,566322.141293734,-4781.125494807139,5847.563780358529,1161.8114010325737,0.0,-0.0011012767853934642,0.0
9532,4766.0,5386531.133812311,4214454.2989951465,566902.8722769516,-4784.446862448109,5844.965122360199,1161.46184529385,0.0,-0.0011012778123645997,0.0
9533,4766.5,5384137.250171614,4217375.48161308,567483.4283005422,-4787.766806264395,5842.364622209172,1161.1119260727805,0.0,-0.0011012788393600502,0.0
9534,4767.0,5381741.707271283,4220295.363060114,568063.8091828139,-4791.085325170739,5839.762280663348,1160.7616434677436,0.0,-0.0011012798663798094,0.0
9535,4767.5,5379344.505824314,4223213.94241593,568644.0147421238,-4794.402418082278,5837.158098481269,1160.4109975772417,0.0,-0.0011012808934238703,0.0
9536,4768.0,5376945.64654425,4226131.21876059,569224.0447968786,-4797.718083914547,5834.552076422121,1160.0599884999008,0.0,-0.0011012819204922232,0.0
9537,4768.5,5374545.13014517,4229047.191174535,569803.8991655342,-4801.032321583477,5831.944215245731,1159.708616334471,0.0,-0.0011012829475848646,0.0
9538,4769.0,5372142.957341699,4231961.858738586,570383.5776665959,-4804.3451300054,5829.334515712571,1159.3568811798255,0.0,-0.001101283974701786,0.0
9539,4769.5,5369739.128849002,4234875.2205339465,570963.0801186188,-4807.656508097045,5826.7229785837535,1159.0047831349616,0.0,-0.0011012850018429807,0.0
9540,4770.0,5367333.645382784,4237787.2756421985,571542.4063402071,-4810.966454775538,5824.109604621032,1158.6523222990006,0.0,-0.00110128602900844,0.0
9541,4770.5,5364926.507659296,4240698.023145306,572121.5561500149,-4814.274968958408,5821.494394586804,1158.299498771187,0.0,-0.001101287056198157,0.0
9542,4771.0,5362517.716395324,4243607.462125614,572700.529366746,-4817.582049563581,5818.877349244109,1157.9463126508892,0.0,-0.0011012880834121272,0.0
9543,4771.5,5360107.2723082,4246515.591665852,573279.3258091538,-4820.887695509384,5816.258469356624,1157.5927640375994,0.0,-0.001101289110650341,0.0
9544,4772.0,5357695.176115792,4249422.410849128,573857.9452960417,-4824.191905714543,5813.637755688672,1157.2388530309331,0.0,-0.001101290137912792,0.0
9545,4772.5,5355281.428536513,4252327.918758934,574436.3876462628,-4827.494679098189,5811.015209005214,1156.8845797306294,0.0,-0.0011012911651994744,0.0
9546,4773.0,5352866.030289313,4255232.114479147,575014.6526787201,-4830.796014579851,5808.390830071855,1156.5299442365513,0.0,-0.0011012921925103788,0.0
9547,4773.5,5350448.982093683,4258134.997094023,575592.7402123668,-4834.095911079459,5805.764619654837,1156.174946648685,0.0,-0.0011012932198454992,0.0
9548,4774.0,5348030.284669655,4261036.565688204,576170.650066206,-4837.39436751735,5803.136578521044,1155.8195870671404,0.0,-0.0011012942472048285,0.0
9549,4774.5,5345609.9387377985,4263936.819346716,576748.382059291,-4840.691382814258,5800.506707438001,1155.463865592151,0.0,-0.0011012952745883587,0.0
9550,4775.0,5343187.945019224,4266835.757154967,577325.9360107252,-4843.986955891323,5797.875007173873,1155.1077823240737,0.0,-0.0011012963019960851,0.0
9551,4775.5,5340764.304235579,4269733.378198751,577903.3117396623,-4847.28108567009,5795.241478497464,1154.751337363389,0.0,-0.0011012973294279985,0.0
9552,4776.0,5338339.017109055,4272629.681564248,578480.5090653063,-4850.573771072504,5792.60612217822,1154.3945308107006,0.0,-0.0011012983568840912,0.0
9553,4776.5,5335912.0843623765,4275524.66633802,579057.5278069114,-4853.865011020918,5789.968938986223,1154.037362766736,0.0,-0.001101299384364358,0.0
9554,4777.0,5333483.50671881,4278418.331607017,579634.3677837825,-4857.154804438088,5787.329929692197,1153.6798333323454,0.0,-0.0011013004118687888,0.0
9555,4777.5,5331053.284902159,4281310.676458572,580211.0288152748,-4860.443150247175,5784.689095067503,1153.3219426085036,0.0,-0.0011013014393973788,0.0
9556,4778.0,5328621.419636767,4284201.699980407,580787.5107207942,-4863.730047371747,5782.046435884145,1152.9636906963076,0.0,-0.0011013024669501218,0.0
9557,4778.5,5326187.911647514,4287091.401260628,581363.813319797,-4867.015494735776,5779.40195291476,1152.6050776969782,0.0,-0.001101303494527007,0.0
9558,4779.0,5323752.761659818,4289979.779387729,581939.9364317904,-4870.299491263642,5776.755646932628,1152.2461037118599,0.0,-0.0011013045221280307,0.0
9559,4779.5,5321315.970399634,4292866.833450591,582515.879876332,-4873.582035880132,5774.107518711666,1151.8867688424198,0.0,-0.0011013055497531839,0.0
9560,4780.0,5318877.538593456,4295752.562538481,583091.6434730307,-4876.86312751044,5771.457569026428,1151.5270731902488,0.0,-0.0011013065774024586,0.0
9561,4780.5,5316437.466968315,4298636.965741054,583667.2270415457,-4880.142765080167,5768.805798652108,1151.1670168570608,0.0,-0.0011013076050758507,0.0
9562,4781.0,5313995.756251777,4301520.042148354,584242.6304015876,-4883.420947515323,5766.152208364537,1150.8065999446933,0.0,-0.0011013086327733494,0.0
9563,4781.5,5311552.407171946,4304401.790850813,584817.8533729176,-4886.697673742326,5763.496798940182,1150.4458225551064,0.0,-0.0011013096604949495,0.0
9564,4782.0,5309107.420457464,4307282.210939249,585392.8957753483,-4889.972942688003,5760.839571156151,1150.0846847903838,0.0,-0.0011013106882406427,0.0
9565,4782.5,5306660.796837507,4310161.301504873,585967.7574287431,-4893.246753279592,5758.180525790184,1149.7231867527325,0.0,-0.0011013117160104224,0.0
9566,4783.0,5304212.537041789,4313039.061639282,586542.4381530166,-4896.519104444737,5755.519663620663,1149.3613285444826,0.0,-0.0011013127438042815,0.0
9567,4783.5,5301762.641800559,4315915.490434464,587116.9377681349,-4899.789995111498,5752.856985426603,1148.999110268087,0.0,-0.0011013137716222117,0.0
9568,4784.0,5299311.111844603,4318790.586982797,587691.256094115,-4903.05942420834,5750.192491987659,1148.636532026122,0.0,-0.0011013147994642068,0.0
9569,4784.5,5296857.947905241,4321664.350377047,588265.3929510255,-4906.327390664142,5747.526184084119,1148.273593921287,0.0,-0.0011013158273302584,0.0
9570,4785.0,5294403.150714328,4324536.779710374,588839.3481589864,-4909.593893408194,5744.858062496909,1147.9102960564044,0.0,-0.00110131685522036,0.0
9571,4785.5,5291946.721004255,4327407.874076325,589413.1215381692,-4912.858931370199,5742.18812800759,1147.5466385344196,0.0,-0.0011013178831345053,0.0
9572,4786.0,5289488.65950795,4330277.632568842,589986.7129087967,-4916.122503480269,5739.516381398361,1147.182621458401,0.0,-0.0011013189110726845,0.0
9573,4786.5,5287028.966958872,4333146.054282255,590560.1220911436,-4919.384608668934,5736.842823452053,1146.81824493154,0.0,-0.0011013199390348925,0.0
9574,4787.0,5284567.644091017,4336013.138311286,591133.3489055361,-4922.645245867131,5734.167454952136,1146.4535090571512,0.0,-0.001101320967021121,0.0
9575,4787.5,5282104.691638914,4338878.883751053,591706.3931723521,-4925.904414006216,5731.490276682713,1146.0884139386721,0.0,-0.0011013219950313622,0.0
9576,4788.0,5279640.110337627,4341743.289697062,592279.2547120212,-4929.162112017956,5728.811289428521,1145.722959679663,0.0,-0.00110132302306561,0.0
9577,4788.5,5277173.900922754,4344606.355245213,592851.9333450252,-4932.418338834535,5726.130493974935,1145.357146383807,0.0,-0.001101324051123856,0.0
9578,4789.0,5274706.064130426,4347468.079491799,593424.4288918973,-4935.673093388547,5723.447891107962,1144.9909741549104,0.0,-0.0011013250792060926,0.0
9579,4789.5,5272236.600697309,4350328.461533506,593996.7411732231,-4938.926374613007,5720.763481614244,1144.624443096902,0.0,-0.0011013261073123148,0.0
9580,4790.0,5269765.5113606,4353187.500467417,594568.87000964,-4942.1781814413425,5718.077266281056,1144.257553313834,0.0,-0.0011013271354425116,0.0
9581,4790.5,5267292.796858029,4356045.195391003,595140.8152218375,-4945.428512807398,5715.38924589631,1143.8903049098808,0.0,-0.0011013281635966785,0.0
9582,4791.0,5264818.457927863,4358901.545402134,595712.5766305573,-4948.677367645433,5712.699421248549,1143.52269798934,0.0,-0.0011013291917748073,0.0
9583,4791.5,5262342.4953088965,4361756.549599072,596284.1540565933,-4951.924744890127,5710.00779312695,1143.1547326566317,0.0,-0.0011013302199768893,0.0
9584,4792.0,5259864.909740459,4364610.207080476,596855.5473207918,-4955.170643476574,5707.314362321325,1142.786409016299,0.0,-0.0011013312482029182,0.0
9585,4792.5,5257385.701962413,4367462.516945398,597426.756244051,-4958.4150623402875,5704.619129622116,1142.417727173008,0.0,-0.0011013322764528866,0.0
9586,4793.0,5254904.872715152,4370313.478293288,597997.7806473221,-4961.658000417198,5701.9220958204005,1142.0486872315466,0.0,-0.001101333304726789,0.0
9587,4793.5,5252422.4227396,4373163.0902239885,598568.6203516083,-4964.899456643657,5699.223261707888,1141.6792892968263,0.0,-0.0011013343330246144,0.0
9588,4794.0,5249938.352777214,4376011.351837742,599139.2751779654,-4968.139429956431,5696.522628076921,1141.3095334738807,0.0,-0.0011013353613463569,0.0
9589,4794.5,5247452.663569983,4378858.262235185,599709.744947502,-4971.3779192927095,5693.820195720473,1140.9394198678663,0.0,-0.0011013363896920088,0.0
9590,4795.0,5244965.355860427,4381703.820517351,600280.0294813792,-4974.614923590101,5691.11596543215,1140.5689485840621,0.0,-0.0011013374180615639,0.0
9591,4795.5,5242476.430391596,4384548.025785672,600850.1286008107,-4977.850441786634,5688.409938006191,1140.1981197278699,0.0,-0.0011013384464550124,0.0
9592,4796.0,5239985.88790707,4387390.877141975,601420.042127063,-4981.084472820758,5685.702114237465,1139.8269334048139,0.0,-0.0011013394748723504,0.0
9593,4796.5,5237493.729150962,4390232.373688487,601989.7698814556,-4984.317015631342,5682.992494921474,1139.4553897205408,0.0,-0.0011013405033135672,0.0
9594,4797.0,5234999.954867914,4393072.514527834,602559.3116853606,-4987.548069157679,5680.28108085435,1139.08348878082,0.0,-0.0011013415317786565,0.0
9595,4797.5,5232504.565803099,4395911.298763037,603128.6673602033,-4990.777632339482,5677.567872832857,1138.7112306915433,0.0,-0.0011013425602676107,0.0
9596,4798.0,5230007.562702219,4398748.725497517,603697.8367274619,-4994.005704116888,5674.852871654389,1138.3386155587248,0.0,-0.0011013435887804223,0.0
9597,4798.5,5227508.9463115055,4401584.793835095,604266.8196086676,-4997.232283430457,5672.1360781169715,1137.9656434885014,0.0,-0.001101344617317084,0.0
9598,4799.0,5225008.71737772,4404419.502879992,604835.615825405,-5000.45736922117,5669.41749301926,1137.5923145871323,0.0,-0.001101345645877588,0.0
9599,4799.5,5222506.876648154,4407252.851736826,605404.2251993115,-5003.6809604304335,5666.697117160541,1137.2186289609988,0.0,-0.0011013466744619266,0.0
9600,4800.0,5220003.424870627,4410084.839510616,605972.647552078,-5006.903056000078,5663.974951340729,1136.8445867166051,0.0,-0.0011013477030700932,0.0
9601,4800.5,5217498.3627934875,4412915.465306783,606540.8827054488,-5010.123654872358,5661.250996360369,1136.4701879605775,0.0,-0.001101348731702079,0.0
9602,4801.0,5214991.691165613,4415744.728231146,607108.9304812213,-5013.342755989953,5658.525253020637,1136.0954327996646,0.0,-0.0011013497603578777,0.0
9603,4801.5,5212483.41073641,4418572.627389926,607676.7907012465,-5016.560358295967,5655.797722123339,1135.7203213407374,0.0,-0.001101350789037481,0.0
9604,4802.0,5209973.522255812,4421399.161889747,608244.4631874288,-5019.77646073393,5653.068404470906,1135.3448536907893,0.0,-0.0011013518177408815,0.0
9605,4802.5,5207462.02647428,4424224.330837632,608811.9477617263,-5022.991062247801,5650.337300866402,1134.9690299569354,0.0,-0.0011013528464680702,0.0
9606,4803.0,5204948.924142806,4427048.133341005,609379.2442461507,-5026.204161781961,5647.604412113518,1134.5928502464137,0.0,-0.0011013538752190437,0.0
9607,4803.5,5202434.216012906,4429870.5685076965,609946.3524627673,-5029.415758281221,5644.869739016574,1134.2163146665841,0.0,-0.0011013549039937905,0.0
9608,4804.0,5199917.902836626,4432691.635445936,610513.272233695,-5032.62585069082,5642.133282380519,1133.839423324929,0.0,-0.0011013559327923037,0.0
9609,4804.5,5197399.985366538,4435511.333264356,611080.0033811069,-5035.834437956421,5639.395043010927,1133.4621763290525,0.0,-0.001101356961614577,0.0
9610,4805.0,5194880.464355741,4438329.6610719925,611646.5457272296,-5039.04151902412,5636.655021714005,1133.0845737866812,0.0,-0.0011013579904606014,0.0
9611,4805.5,5192359.340557859,4441146.617978286,612212.8990943438,-5042.247092840437,5633.913219296583,1132.7066158056637,0.0,-0.0011013590193303703,0.0
9612,4806.0,5189836.614727046,4443962.20309308,612779.063304784,-5045.451158352325,5631.16963656612,1132.3283024939706,0.0,-0.001101360048223876,0.0
9613,4806.5,5187312.2876179805,4446776.415526621,613345.0381809392,-5048.653714507165,5628.424274330704,1131.9496339596947,0.0,-0.0011013610771411111,0.0
9614,4807.0,5184786.359985867,4449589.254389561,613910.8235452519,-5051.854760252767,5625.677133399048,1131.5706103110508,0.0,-0.0011013621060820666,0.0
9615,4807.5,5182258.832586436,4452400.718792956,614476.4192202191,-5055.054294537373,5622.928214580494,1131.1912316563757,0.0,-0.0011013631350467357,0.0
9616,4808.0,5179729.706175943,4455210.807848269,615041.8250283923,-5058.252316309654,5620.177518685006,1130.8114981041285,0.0,-0.0011013641640351113,0.0
9617,4808.5,5177198.981511171,4458019.520667366,615607.0407923766,-5061.448824518713,5617.42504652318,1130.4314097628896,0.0,-0.0011013651930471856,0.0
9618,4809.0,5174666.659349427,4460826.856362519,616172.066334832,-5064.643818114086,5614.670798906234,1130.0509667413621,0.0,-0.0011013662220829494,0.0
9619,4809.5,5172132.740448541,4463632.814046406,616736.9014784727,-5067.837296045737,5611.9147766460155,1129.6701691483706,0.0,-0.001101367251142397,0.0
9620,4810.0,5169597.225566871,4466437.3928321125,617301.5460460676,-5071.029257264067,5609.156980554994,1129.2890170928617,0.0,-0.0011013682802255207,0.0
9621,4810.5,5167060.1154633,4469240.591833129,617865.9998604397,-5074.219700719907,5606.397411446268,1128.9075106839039,0.0,-0.0011013693093323107,0.0
9622,4811.0,5164521.410897231,4472042.410163353,618430.262744467,-5077.408625364523,5603.636070133559,1128.5256500306873,0.0,-0.0011013703384627628,0.0
9623,4811.5,5161981.112628595,4474842.84693709,618994.334521082,-5080.596030149612,5600.872957431214,1128.1434352425242,0.0,-0.0011013713676168654,0.0
9624,4812.0,5159439.221417845,4477641.901269053,619558.2150132719,-5083.781914027307,5598.1080741542055,1127.7608664288484,0.0,-0.0011013723967946132,0.0
9625,4812.5,5156895.73802596,4480439.572274362,620121.9040440787,-5086.966275950176,5595.341421118131,1127.3779436992158,0.0,-0.0011013734259959977,0.0
9626,4813.0,5154350.6632144395,4483235.859068545,620685.4014365992,-5090.149114871221,5592.57299913921,1126.994667163304,0.0,-0.001101374455221011,0.0
9627,4813.5,5151803.997745309,4486030.760767539,621248.7070139851,-5093.330429743879,5589.80280903429,1126.611036930912,0.0,-0.0011013754844696477,0.0
9628,4814.0,5149255.7423811145,4488824.27648769,621811.8205994433,-5096.510219522022,5587.03085162084,1126.2270531119605,0.0,-0.0011013765137418967,0.0
9629,4814.5,5146705.897884927,4491616.405345753,622374.7420162354,-5099.688483159962,5584.257127716953,1125.8427158164923,0.0,-0.0011013775430377523,0.0
9630,4815.0,5144154.465020339,4494407.146458891,622937.4710876781,-5102.865219612442,5581.481638141347,1125.4580251546715,0.0,-0.0011013785723572058,0.0
9631,4815.5,5141601.444551466,4497196.498944678,623500.0076371435,-5106.040427834646,5578.7043837133615,1125.0729812367842,0.0,-0.0011013796017002504,0.0
9632,4816.0,5139046.837242945,4499984.461921099,624062.3514880587,-5109.214106782193,5575.925365252961,1124.6875841732376,0.0,-0.001101380631066878,0.0
9633,4816.5,5136490.643859936,4502771.034506546,624624.5024639061,-5112.386255411142,5573.14458358073,1124.301834074561,0.0,-0.00110138166045708,0.0
9634,4817.0,5133932.86516812,4505556.215819825,625186.4603882234,-5115.556872677989,5570.36203951788,1123.9157310514047,0.0,-0.001101382689870849,0.0
9635,4817.5,5131373.5019336995,4508340.004980152,625748.2250846039,-5118.725957539668,5567.577733886241,1123.5292752145408,0.0,-0.0011013837193081773,0.0
9636,4818.0,5128812.554923398,4511122.401107151,626309.796376696,-5121.893508953554,5564.791667508267,1123.142466674863,0.0,-0.0011013847487690586,0.0
9637,4818.5,5126250.024904462,4513903.403320863,626871.1740882038,-5125.059525877459,5562.003841207034,1122.7553055433864,0.0,-0.001101385778253483,0.0
9638,4819.0,5123685.912644655,4516683.010741737,627432.358042887,-5128.224007269637,5559.214255806241,1122.3677919312474,0.0,-0.0011013868077614428,0.0
9639,4819.5,5121120.218912266,4519461.222490636,627993.3480645608,-5131.38695208878,5556.422912130207,1121.979925949704,0.0,-0.0011013878372929324,0.0
9640,4820.0,5118552.944476101,4522238.037688834,628554.1439770963,-5134.548359294023,5553.6298110038715,1121.5917077101356,0.0,-0.0011013888668479413,0.0
9641,4820.5,5115984.090105486,4525013.455458018,629114.7456044201,-5137.708227844941,5550.834953252796,1121.2031373240427,0.0,-0.0011013898964264638,0.0
9642,4821.0,5113413.656570271,4527787.47492029,629675.1527705147,-5140.86655670155,5548.038339703166,1120.8142149030473,0.0,-0.0011013909260284905,0.0
9643,4821.5,5110841.64464082,4530560.095198163,630235.3652994187,-5144.023344824309,5545.2399711817825,1120.424940558893,0.0,-0.0011013919556540142,0.0
9644,4822.0,5108268.055088022,4533331.315414565,630795.3830152262,-5147.178591174119,5542.439848516071,1120.0353144034443,0.0,-0.0011013929853030274,0.0
9645,4822.5,5105692.888683282,4536101.1346928375,631355.2057420877,-5150.332294712324,5539.637972534075,1119.6453365486873,0.0,-0.0011013940149755214,0.0
9646,4823.0,5103116.146198524,4538869.552156738,631914.8333042095,-5153.48445440071,5536.834344064459,1119.255007106729,0.0,-0.00110139504467149,0.0
9647,4823.5,5100537.828406193,4541636.566930436,632474.2655258541,-5156.6350692015085,5534.028963936508,1118.8643261897978,0.0,-0.001101396074390923,0.0
9648,4824.0,5097957.936079252,4544402.178138517,633033.5022313402,-5159.7841380773925,5531.221832980125,1118.4732939102432,0.0,-0.0011013971041338156,0.0
9649,4824.5,5095376.46999118,4547166.384905982,633592.5432450426,-5162.931659991482,5528.412952025834,1118.081910380536,0.0,-0.0011013981339001555,0.0
9650,4825.0,5092793.430915979,4549929.186358248,634151.3883913925,-5166.07763390734,5525.602321904776,1117.690175713268,0.0,-0.0011013991636899389,0.0
9651,4825.5,5090208.819628164,4552690.581621148,634710.0374948777,-5169.222058788976,5522.789943448713,1117.2980900211521,0.0,-0.0011014001935031555,0.0
9652,4826.0,5087622.636902771,4555450.569820928,635268.4903800419,-5172.364933600844,5519.975817490024,1116.9056534170224,0.0,-0.0011014012233397988,0.0
9653,4826.5,5085034.883515351,4558209.150084256,635826.7468714856,-5175.506257307844,5517.15994486171,1116.5128660138341,0.0,-0.0011014022531998604,0.0
9654,4827.0,5082445.560241976,4560966.321538213,636384.806793866,-5178.646028875324,5514.3423263973855,1116.1197279246633,0.0,-0.0011014032830833312,0.0
9655,4827.5,5079854.667859231,4563722.083310298,636942.6699718965,-5181.784247269078,5511.522962931285,1115.726239262707,0.0,-0.0011014043129902063,0.0
9656,4828.0,5077262.207144221,4566476.434528426,637500.3362303473,-5184.920911455347,5508.701855298263,1115.3324001412834,0.0,-0.0011014053429204747,0.0
9657,4828.5,5074668.178874566,4569229.374320934,638057.8053940454,-5188.05602040082,5505.879004333788,1114.9382106738317,0.0,-0.00110140637287413,0.0
9658,4829.0,5072072.583828404,4571980.901816571,638615.0772878747,-5191.189573072633,5503.054410873948,1114.5436709739115,0.0,-0.0011014074028511643,0.0
9659,4829.5,5069475.422784386,4574731.01614451,639172.1517367755,-5194.321568438372,5500.228075755447,1114.148781155204,0.0,-0.0011014084328515679,0.0
9660,4830.0,5066876.696521683,4577479.71643434,639729.0285657456,-5197.4520054660725,5497.399999815608,1113.7535413315109,0.0,-0.0011014094628753353,0.0
9661,4830.5,5064276.405819979,4580227.001816068,640285.7075998392,-5200.580883124218,5494.570183892367,1113.3579516167545,0.0,-0.0011014104929224571,0.0
9662,4831.0,5061674.5514594745,4582972.871420122,640842.188664168,-5203.708200381742,5491.73862882428,1112.9620121249784,0.0,-0.0011014115229929257,0.0
9663,4831.5,5059071.134220885,4585717.324377349,641398.4715839004,-5206.833956208028,5488.905335450517,1112.565722970347,0.0,-0.0011014125530867335,0.0
9664,4832.0,5056466.154885442,4588460.3598190155,641954.5561842622,-5209.958149572912,5486.070304610865,1112.1690842671449,0.0,-0.001101413583203871,0.0
9665,4832.5,5053859.61423489,4591201.97687681,642510.4422905361,-5213.080779446677,5483.233537145727,1111.772096129778,0.0,-0.0011014146133443321,0.0
9666,4833.0,5051251.51305149,4593942.17468284,643066.1297280624,-5216.201844800062,5480.39503389612,1111.3747586727725,0.0,-0.0011014156435081074,0.0
9667,4833.5,5048641.852118017,4596680.952369632,643621.6183222386,-5219.321344604254,5477.554795703679,1110.9770720107756,0.0,-0.001101416673695189,0.0
9668,4834.0,5046030.632217759,4599418.309070137,644176.9078985194,-5222.439277830894,5474.71282341065,1110.5790362585549,0.0,-0.0011014177039055714,0.0
9669,4834.5,5043417.85413452,4602154.243917727,644731.9982824174,-5225.555643452076,5471.869117859899,1110.1806515309988,0.0,-0.0011014187341392438,0.0
9670,4835.0,5040803.518652614,4604888.756046194,645286.8892995022,-5228.670440440347,5469.023679894902,1109.7819179431165,0.0,-0.0011014197643961976,0.0
9671,4835.5,5038187.626556874,4607621.844589751,645841.5807754013,-5231.783667768706,5466.176510359752,1109.382835610037,0.0,-0.0011014207946764267,0.0
9672,4836.0,5035570.178632642,4610353.508683038,646396.0725357996,-5234.895324410609,5463.327610099154,1108.9834046470107,0.0,-0.0011014218249799233,0.0
9673,4836.5,5032951.175665774,4613083.747461113,646950.3644064398,-5238.005409339961,5460.47697995843,1108.5836251694082,0.0,-0.0011014228553066774,0.0
9674,4837.0,5030330.618442641,4615812.56005946,647504.4562131225,-5241.113921531128,5457.624620783513,1108.1834972927202,0.0,-0.0011014238856566828,0.0
9675,4837.5,5027708.507750122,4618539.945613984,648058.3477817057,-5244.220859958926,5454.77053342095,1107.7830211325586,0.0,-0.0011014249160299302,0.0
9676,4838.0,5025084.844375612,4621265.903261015,648612.0389381057,-5247.326223598629,5451.914718717903,1107.3821968046552,0.0,-0.0011014259464264123,0.0
9677,4838.5,5022459.629107019,4623990.432137307,649165.5295082964,-5250.430011425968,5449.057177522145,1106.9810244248622,0.0,-0.0011014269768461202,0.0
9678,4839.0,5019832.86273276,4626713.531380037,649718.8193183099,-5253.532222417127,5446.197910682062,1106.5795041091526,0.0,-0.001101428007289046,0.0
9679,4839.5,5017204.546041763,4629435.200126808,650271.9081942363,-5256.632855548749,5443.336919046653,1106.1776359736193,0.0,-0.0011014290377551834,0.0
9680,4840.0,5014574.679823472,4632155.437515647,650824.7959622238,-5259.731909797933,5440.474203465529,1105.7754201344756,0.0,-0.0011014300682445205,0.0
9681,4840.5,5011943.2648678385,4634874.242685006,651377.4824484786,-5262.829384142238,5437.609764788914,1105.3728567080552,0.0,-0.0011014310987570541,0.0
9682,4841.0,5009310.301965326,4637591.614773762,651929.9674792653,-5265.925277559678,5434.7436038676415,1104.9699458108123,0.0,-0.0011014321292927719,0.0
9683,4841.5,5006675.791906909,4640307.552921219,652482.2508809068,-5269.019589028727,5431.87572155316,1104.5666875593208,0.0,-0.0011014331598516666,0.0
9684,4842.0,5004039.735484072,4643022.056267106,653034.3324797844,-5272.112317528316,5429.006118697525,1104.1630820702753,0.0,-0.0011014341904337335,0.0
9685,4842.5,5001402.133488811,4645735.1239515785,653586.2121023375,-5275.203462037839,5426.134796153408,1103.7591294604902,0.0,-0.0011014352210389597,0.0
9686,4843.0,4998762.986713629,4648446.755115219,654137.8895750643,-5278.293021537146,5423.261754774088,1103.3548298469002,0.0,-0.0011014362516673388,0.0
9687,4843.5,4996122.295951543,4651156.948899037,654689.3647245214,-5281.380995006549,5420.386995413456,1102.9501833465604,0.0,-0.0011014372823188634,0.0
9688,4844.0,4993480.061996078,4653865.704444469,655240.637377324,-5284.467381426818,5417.510518926013,1102.5451900766454,0.0,-0.0011014383129935264,0.0
9689,4844.5,4990836.285641267,4656573.020893378,655791.707360146,-5287.552179779187,5414.6323261668695,1102.1398501544506,0.0,-0.001101439343691316,0.0
9690,4845.0,4988190.967681653,4659278.897388057,656342.5744997198,-5290.635389045349,5411.752417991747,1101.7341636973908,0.0,-0.0011014403744122269,0.0
9691,4845.5,4985544.108912288,4661983.333071225,656893.2386228368,-5293.71700820746,5408.870795256977,1101.328130823001,0.0,-0.0011014414051562509,0.0
9692,4846.0,4982895.710128734,4664686.327086032,657443.6995563471,-5296.797036248137,5405.987458819499,1100.9217516489364,0.0,-0.0011014424359233788,0.0
9693,4846.5,4980245.772127059,4667387.878576055,657993.9571271598,-5299.875472150461,5403.102409536863,1100.5150262929717,0.0,-0.001101443466713602,0.0
9694,4847.0,4977594.295703841,4670087.986685299,658544.0111622429,-5302.952314897973,5400.215648267227,1100.1079548730022,0.0,-0.0011014444975269136,0.0
9695,4847.5,4974941.281656166,4672786.650558202,659093.8614886232,-5306.027563474681,5397.327175869359,1099.7005375070423,0.0,-0.0011014455283633044,0.0
9696,4848.0,4972286.730781626,4675483.869339627,659643.507933387,-5309.101216865054,5394.436993202634,1099.292774313227,0.0,-0.0011014465592227665,0.0
9697,4848.5,4969630.643878323,4678179.642174872,660192.9503236793,-5312.173274054026,5391.545101127036,1098.8846654098106,0.0,-0.0011014475901052925,0.0
